ID,DESC_CLASI,COD_BARRIO,BARRIO,COD_DISTRI,DISTRITO,ESTADO,COORD_GIS_,COORD_GI_1,SISTEMA_CO,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIR_AUX,NDP,F_INSTALA,COD_INT,CONTR_COD,UBICACION,USO,MODELO,DIRECCION,x_etrs89_utm30n,y_etrs89_utm30n,longitude,latitude
530732,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439033.182,4467711.0,ETRS89,40.35773596,-3.71799197,CALLE,VERDE VIENTO,12,28021,JUNTO PASEO CENTRAL DEL PARQUE FORESTAL JULIO ALGUACIL GOMEZ,20184077,,FUE_17_0083,FUE25,ZV,PERSONAS,MU-37AA,"CALLE VERDE VIENTO, 12",439033.182,4467711.0,-3.7179919747619614,40.35773583438715
530734,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439041.651,4467480.692,ETRS89,40.35566184,-3.71787023,CALLE,VERDE VIENTO,12,28021,"JUNTO PASEO CENTRAL, ZONA SUR DEL PARQUE FORESTAL JULIO ALGUACIL GOMEZ",20184077,,FUE_17_0081,FUE25,ZV,PERSONAS,MU-37AA,"CALLE VERDE VIENTO, 12",439041.651,4467480.692,-3.7178702398985117,40.35566171525276
530735,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439252.536,4467965.957,ETRS89,40.36004876,-3.71543316,AVENIDA,RAFAELA YBARRA,135,28041,"ZONA NORTE DEL PARQUE FORESTAL JULIO ALGUACIL GOMEZ, FRENTE A CARRETERA DE CARABANCHEL A VILLAVERDE",20153921,,FUE_17_0082,FUE25,ZV,PERSONAS,MU-37AA,"AVENIDA RAFAELA YBARRA, 135",439252.536,4467965.957,-3.715433163489248,40.36004863164972
530736,Fuentes de beber,211,ALAMEDA DE OSUNA,21,BARAJAS,OPERATIVO,448890.706,4478182.718,ETRS89,40.45273462,-3.6027498,PASEO,ALAMEDA DE OSUNA,8,28042,JUNTO A SENDA CICLISTA,31036783,2024/12/19 00:00:00,FUE_21_0080,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA,"PASEO ALAMEDA DE OSUNA, 8",448890.706,4478182.718,-3.6027498068789505,40.452734489709115
530737,Fuentes de beber,097,ARAVACA,09,MONCLOA-ARAVACA,OPERATIVO,434883.043,4478142.128,ETRS89,40.45138961,-3.76793035,CALLE,ARROYO DE POZUELO,1,28023,JUNTO A ZONA CANINA,31005566,2025/01/08 00:00:00,FUE_09_0141,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA,"CALLE ARROYO DE POZUELO, 1",434883.043,4478142.128,-3.767930356484137,40.45138948419619
530738,Fuentes de beber,154,LA CONCEPCIÃN,15,CIUDAD LINEAL,OPERATIVO,444619.116,4476324.077,ETRS89,40.43571737,-3.65296113,CALLE,VIRGEN DE NURIA,4,28027,PARQUE CALERO. JUNTO PISTAS DEPORTIVAS,31044468,2025/01/16 00:00:00,FUE_15_0141,FUE25,ZV,PERSONAS,MU-37AA,"CALLE VIRGEN DE NURIA, 4",444619.116,4476324.077,-3.652961133449959,40.43571724002035
530739,Fuentes de beber,136,NUMANCIA,13,PUENTE DE VALLECAS,OPERATIVO,444170.923,4471647.471,ETRS89,40.39355792,-3.65783474,CALLE,CASTALIA DE VALLECAS,1,28038,"EN CALLE PEATONAL, FRENTE PORTAL NÂº 1",31038591,2025/02/04 00:00:00,FUE_13_0189,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"CALLE CASTALIA DE VALLECAS, 1",444170.923,4471647.471,-3.6578347442179386,40.39355778777956
530740,Fuentes de beber,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,438390.899,4473573.669,ETRS89,40.41050249,-3.72612232,PLAZA,EGABRO,4,28011,CERCA ENTRADA ASOCIACIÃN VECINAL JUAN TORNERO-PUERTA DEL ÃNGEL,11060073,2025/01/17 00:00:00,FUE_10_0144,FUE25,VP,PERSONAS,MU-37AA,"PLAZA EGABRO, 4",438390.899,4473573.669,-3.7261223274096387,40.41050236160024
530741,Fuentes de beber,026,PALOS DE LA FRONTERA,02,ARGANZUELA,OPERATIVO,441148.013,4473169.214,ETRS89,40.40705845,-3.69359199,PASEO,SANTA MARIA DE LA CABEZA,1,28045,PLAZA EMPERADOR CARLOS V,11010428,2025/02/06 00:00:00,FUE_02_0072,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"PASEO SANTA MARIA DE LA CABEZA, 1",441148.013,4473169.214,-3.693592000224611,40.40705832512232
530742,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439051.848,4467943.258,ETRS89,40.35982963,-3.71779435,AVENIDA,RAFAELA YBARRA,130,28041,JUNTO PASEO CENTRAL DEL PARQUE FORESTAL JULIO ALGUACIL GOMEZ,31054821,,FUE_17_0091,FUE25,ZV,PERSONAS,MU-37AA,"AVENIDA RAFAELA YBARRA, 130",439051.848,4467943.258,-3.717794355757125,40.35982950293601
530743,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439104.05,4468027.97,ETRS89,40.36059658,-3.71718769,AVENIDA,RAFAELA YBARRA,130,28041,ZONA CENTRO NORTE DEL PARQUE FORESTAL JULIO ALGUACIL GOMEZ,31054821,,FUE_17_0090,FUE25,ZV,PERSONAS,MU-S37A,"AVENIDA RAFAELA YBARRA, 130",439104.05,4468027.97,-3.7171876986163626,40.3605964475607
530744,Fuentes de beber,135,PORTAZGO,13,PUENTE DE VALLECAS,OPERATIVO,444600.488,4471071.84,ETRS89,40.38840097,-3.65272341,AVENIDA,BUENOS AIRES,17,28018,JUNTO NUEVA JMD,11097801,2025/02/07 00:00:00,FUE_13_0190,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"AVENIDA BUENOS AIRES, 17",444600.488,4471071.84,-3.6527234172200607,40.3884008375075
530746,Fuentes de beber,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,445219.039,4475287.271,ETRS89,40.42641698,-3.64579889,AVENIDA,DAROCA,94,28017,JARDINES CEMENTERIO ALMUDENA,20117874,2025/02/11 00:00:00,FUE_15_0142,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA,"AVENIDA DAROCA, 94",445219.039,4475287.271,-3.6457988916404247,40.42641684759916
530747,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439853.285,4466421.744,ETRS89,40.34618117,-3.708213,CALLE,DOCTOR MARTIN AREVALO,6,28021,FRENTE NÂº 5,11124151,2023/08/01 00:00:00,FUE_17_0095,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"CALLE DOCTOR MARTIN AREVALO, 6",439853.285,4466421.744,-3.7082130038853642,40.34618104099201
530748,Fuentes de beber,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,441860.27,4467235.16,ETRS89,40.3536512,-3.68465696,CALLE,FUENTE DE LA CAPONA,11,28021,"C/V PÂº ESTACION, JUNTO ESCALERAS",11127024,2018/03/05 00:00:00,FUE_17_0097,FUE25,VP,PERSONAS,OTRO,"CALLE FUENTE DE LA CAPONA, 11",441860.27,4467235.16,-3.684656967372796,40.35365106684959
530749,Fuentes de beber,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,441278.48,4467352.08,ETRS89,40.35466372,-3.69151844,CALLE,SAHARA,81,28041,"POSTERIOR, EN JARDIN INTERBLOQUES",11126774,,FUE_17_0098,FUE25,VP,PERSONAS,MU-37D,"CALLE SAHARA, 81",441278.48,4467352.08,-3.691518450850201,40.35466359427958
530750,Fuentes de beber,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,441652.341,4466580.269,ETRS89,40.34773702,-3.6870455,CALLE,LEONOR GONGORA,66,28021,"FRENTE A FAROLA 107 DE AVDA. GRAN VIA VILLAVERDE,  JUNTO FUENTES ORNAMENTALES",31037092,,FUE_17_0099,FUE25,VP,PERSONAS,MU-S37A,"CALLE LEONOR GONGORA, 66",441652.341,4466580.269,-3.687045511162367,40.347736891826244
530751,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,440549.107,4466022.31,ETRS89,40.34263271,-3.69998325,AVENIDA,GRAN VIA DE VILLAVERDE,20,28021,"FRENTE FAROLA 43. ENTRE ARMARIOS CONTADORES RIEGO, PROXIMO A MARQUESINA",31025270,,FUE_17_0100,FUE25,VP,PERSONAS,MU-S37A,"AVENIDA GRAN VIA DE VILLAVERDE, 20",440549.107,4466022.31,-3.6999832537167863,40.342632577311726
530752,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439493.160,4466340.140,ETRS89,40.34541999,-3.71244534,CALLE,ALBERTO PALACIOS,31,28021,"C/V C/ OASIS, JUNTO FAROLA 93",11123441,,FUE_17_0102,FUE25,VP,PERSONAS,BARCINO,"CALLE ALBERTO PALACIOS, 31",439493.16,4466340.14,-3.7124453439240415,40.3454198657255
530753,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439848.111,4466325.589,ETRS89,40.34531458,-3.70826485,PLAZA,PARVILLAS,3,28021,"FRENTE C/ FUENTE, EN BULEVAR",11124030,,FUE_17_0101,FUE25,VP,PERSONAS,OTRO,"PLAZA PARVILLAS, 3",439848.111,4466325.589,-3.7082648614196705,40.345314448595836
530754,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439482.84,4466158.24,ETRS89,40.34378059,-3.7125496,CALLE,ALBERTO PALACIOS,13,28021,C/V CAMINO LEGANES,31001696,,FUE_17_0103,FUE25,VP,PERSONAS,PIEDRA VP,"CALLE ALBERTO PALACIOS, 13",439482.84,4466158.24,-3.7125496056883427,40.34378045893233
530755,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439615.99,4466410.07,ETRS89,40.34605886,-3.71100578,PASEO,ALBERTO PALACIOS,17,28021,"ENTRE NÂº 15 Y 17, FRENTE MERCADO DE VILLAVERDE ALTO",31001431,,FUE_17_0104,FUE25,VP,PERSONAS,OTRO,"PASEO ALBERTO PALACIOS, 17",439615.99,4466410.07,-3.711005787282143,40.346058733849226
530756,Fuentes de beber,175,ANGELES,17,VILLAVERDE,OPERATIVO,441094.697,4467438.861,ETRS89,40.35543254,-3.69369058,PASEO,GIGANTES Y CABEZUDOS,48,28041,PRÃXIMO A FAROLA 25,31009852,,FUE_17_0106,FUE25,VP,PERSONAS,MU-37A,"PASEO GIGANTES Y CABEZUDOS, 48",441094.697,4467438.861,-3.6936905842713617,40.355432408766376
530757,Fuentes de beber,172,SAN CRISTOBAL,17,VILLAVERDE,OPERATIVO,441579.244,4466275.031,ETRS89,40.34498213,-3.68787823,CALLE,BURJASOT,20,28021,"EN JARDIN INTERBLOQUES, JUNTO AREA INFANTIL",11142982,,FUE_17_0105,FUE25,VP,PERSONAS,MU-37A,"CALLE BURJASOT, 20",441579.244,4466275.031,-3.6878782362720157,40.344982005595114
530759,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439419.39,4466526.39,ETRS89,40.34709249,-3.71333156,CALLE,PALOMARES,61,28021,"JUNTO FAROLA 18, PROXIMO A AREA INFANTIL DEL PARQUE",11124817,,FUE_17_0108,FUE25,VP,PERSONAS,PIEDRA VP,"CALLE PALOMARES, 61",439419.39,4466526.39,-3.7133315700520346,40.347092357238296
530760,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439202.467,4466470.969,ETRS89,40.34657744,-3.71588035,PASEO,FERROVIARIOS,35,28021,"C/V C/ ENCARNACION DEL PINO, FRENTE FAROLA 13",31052113,2022/12/07 00:00:00,FUE_17_0109,FUE25,VP,PERSONAS,MU-37A,"PASEO FERROVIARIOS, 35",439202.467,4466470.969,-3.715880352837279,40.3465773138032
530761,Fuentes de beber,175,ANGELES,17,VILLAVERDE,OPERATIVO,441101.257,4467203.416,ETRS89,40.35331197,-3.6935916,PASEO,GIGANTES Y CABEZUDOS,62,28041,"ENTRE FAROLAS 33 Y 34, EN ACERA",31004672,,FUE_17_0112,FUE25,VP,PERSONAS,MU-S37A,"PASEO GIGANTES Y CABEZUDOS, 62",441101.257,4467203.416,-3.693591603543063,40.353311845028394
530762,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439289.76,4466063.83,ETRS89,40.34291606,-3.71481384,CALLE,SANTA JOAQUINA DE VEDRUNA,1,28021,JUNTO ACCESO CENTRO DE MAYORES VILLAVERDE ALTO,31013564,,FUE_17_0111,FUE25,VP,PERSONAS,MU-S37A,"CALLE SANTA JOAQUINA DE VEDRUNA, 1",439289.76,4466063.83,-3.714813850119691,40.34291593371688
530763,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439925.200,4466542.521,ETRS89,40.34727438,-3.70737764,PLAZA,MAYOR DE VILLAVERDE,5,28021,ENTRE NÂº 4 Y 5,11125332,2023/08/01 00:00:00,FUE_17_0110,FUE25,VP,PERSONAS,MU-37C,"PLAZA MAYOR DE VILLAVERDE, 5",439925.2,4466542.521,-3.7073776501134756,40.34727425097266
530765,Fuentes de beber,175,ANGELES,17,VILLAVERDE,OPERATIVO,440716.04,4466878.14,ETRS89,40.35035441,-3.69809738,TRAVESIA,ARECHAVALETA,5,28041,"PROXIMO A AREA INFANTIL, EN JARDINES",20040880,,FUE_17_0115,FUE25,ZV,PERSONAS,MU-37B,"TRAVESIA ARECHAVALETA, 5",440716.04,4466878.14,-3.6980973832858517,40.35035427788719
530766,Fuentes de beber,175,ANGELES,17,VILLAVERDE,OPERATIVO,440595.95,4467621.0,ETRS89,40.35703797,-3.69958055,CALLE,LA CANCION DEL OLVIDO,45,28041,"JUNTO PORTAL 45, EN JARDIN",11128719,,FUE_17_0114,FUE25,ZV,PERSONAS,MU-P37C,"CALLE LA CANCION DEL OLVIDO, 45",440595.95,4467621.0,-3.6995805582406662,40.35703784660073
530767,Fuentes de beber,175,ANGELES,17,VILLAVERDE,OPERATIVO,440195.807,4467323.307,ETRS89,40.35432759,-3.70426466,CALLE,LA TABERNERA DEL PUERTO,36,28041,"C/V CALLE EL SANTO DE LA ISIDRA, FRENTE FAROLA 8",31043807,2015/09/08 00:00:00,FUE_17_0116,FUE25,VP,PERSONAS,MU-37A,"CALLE LA TABERNERA DEL PUERTO, 36",440195.807,4467323.307,-3.7042646618032378,40.35432746137275
530768,Fuentes de beber,173,BUTARQUE,17,VILLAVERDE,OPERATIVO,442425.68,4467013.95,ETRS89,40.35169762,-3.67797914,AVENIDA,LOS ROSALES,131,28021,JUNTO ACCESO COLEGIO LOS ROSALES Y FAROLA 120,31004577,2016/10/18 00:00:00,FUE_17_0120,FUE25,VP,PERSONAS,MU-S37A,"AVENIDA LOS ROSALES, 131",442425.68,4467013.95,-3.6779791507402075,40.35169749091466
530769,Fuentes de beber,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,441291.480,4467033.040,ETRS89,40.35179054,-3.69133601,CALLE,JUAN JOSE MARTINEZ SECO,2,28021,"ENTRE AREA INFANTIL Y FUENTE ORNAMENTAL,  EN PARQUE DE LA FUENTE",11127970,2023/06/22 00:00:00,FUE_17_0118,FUE25,ZV,PERSONAS,MU-S37A,"CALLE JUAN JOSE MARTINEZ SECO, 2",441291.48,4467033.04,-3.6913360176636636,40.351790407559136
530770,Fuentes de beber,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,435897.348,4469432.844,ETRS89,40.37301196,-3.75509206,CALLE,MADRE CELESTE,4,28044,JUNTO A LA ZONA INFANTIL Y DEPORTIVA,11077679,2026/02/18 00:00:00,FUE_11_0161,FUE25,ZV,PERSONAS,FUENTE_ACCESIBLE,"CALLE MADRE CELESTE, 4",435897.348,4469432.844,-3.7550920691491556,40.373011835448715
530793,Fuentes de beber,073,TRAFALGAR,07,CHAMBERI,OPERATIVO,440503.467,4476176.701,ETRS89,40.4341055,-3.70146903,CALLE,ELOY GONZALO,24,28010,CV CALLE TRAFALGAR,11040530,2024/12/17 00:00:00,FUE_07_0043,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE,"CALLE ELOY GONZALO, 24",440503.467,4476176.701,-3.701469031489765,40.43410536712499
542379,Fuentes de beber,145,FONTARRON,14,MORATALAZ,OPERATIVO,445477.97,4472245.93,ETRS89,40.39903579,-3.64248596,CALLE,ENCOMIENDA DE PALACIOS,190,28030,"JUNTO AREA INFANTIL, EN ZONA CENTRAL PARQUE",31006781,2017/03/17 00:00:00,FUE_14_0097,FUE25,ZV,PERSONAS,MU-37A,"CALLE ENCOMIENDA DE PALACIOS, 190",445477.97,4472245.93,-3.6424859657883193,40.39903566122879
1118899,Fuentes de beber,191,CASCO HISTORICO DE VICALVARO,19,VICALVARO,OPERATIVO,448223.6,4473350.68,ETRS89,40.40916335,-3.61022319,CALLE,CALAHORRA,22 B,28032,"ENTRE FAROLAS 7 Y 8 DE PLAZA VICALVARADA, EN CENTRO ZONA ESTANCIAL",31053577,,FUE_19_0140,FUE25,ZV,PERSONAS,MU-37E,"CALLE CALAHORRA, 22 B",448223.6,4473350.68,-3.6102231985753845,40.40916321801305
1118924,Fuentes de beber,091,CASA DE CAMPO,09,MONCLOA-ARAVACA,OPERATIVO,437855.772,4475632.61,ETRS89,40.4290105,-3.73263,CALLE,RIBERA DEL MANZANARES,123,28008,FUENTE DE LA COLONIA MANZANARES  (FUENTE DE LA TEJA Y EL SOPAPO),11051714,2017/04/27 00:00:00,FUE_09_0119,FUE25,VP,PERSONAS,PATRIMONIO_HISTORICO,"CALLE RIBERA DEL MANZANARES, 123",437855.772,4475632.61,-3.73263000886137,40.42901036716505
3530207,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448695.16,4482723.21,ETRS89,40.49362587,-3.60542308,CALLE,JULIO CANO LASSO,47,28055,CONECTOR JORDI SOLE TURA,31040778,2017/05/16 00:00:00,FUE_16_0152,FUE25,ZV,PERSONAS,MU-37A,"CALLE JULIO CANO LASSO, 47",448695.16,4482723.21,-3.605423089462825,40.49362573831388
3530213,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448696.169,4481911.509,ETRS89,40.48631369,-3.60534547,CALLE,FERNANDO HIGUERAS,55,28055,C/V C/ JULIO CANO LASSO,31039443,2017/05/16 00:00:00,FUE_16_0172,FUE25,ZV,PERSONAS,MU-37A,"CALLE FERNANDO HIGUERAS, 55",448696.169,4481911.509,-3.6053454742051785,40.48631356478936
3530535,Fuentes de beber,159,COSTILLARES,15,CIUDAD LINEAL,OPERATIVO,443892.05,4481542.01,ETRS89,40.4826743,-3.66199421,CALLE,JAZMIN,49,28033,JUNTO ÃREA INFANTIL,20184185,2017/06/13 00:00:00,FUE_15_0120,FUE25,ZV,PERSONAS,MU-37B,"CALLE JAZMIN, 49",443892.05,4481542.01,-3.6619942165365957,40.482674171067345
3530545,Fuentes de beber,202,HELLIN,20,SAN BLAS-CANILLEJAS,OPERATIVO,447230.89,4475713.172,ETRS89,40.43038379,-3.62211839,AVENIDA,ARCENTALES,4,28037,"JUNTO AUDITORIO Y CARRIL BICI, EN PARQUE EL PARAISO",31041888,2017/05/31 00:00:00,FUE_20_0110,FUE25,ZV,PERSONAS,MU-37AA,"AVENIDA ARCENTALES, 4",447230.89,4475713.172,-3.622118393608304,40.43038366323929
3530621,Fuentes de beber,113,SAN ISIDRO,11,CARABANCHEL,OPERATIVO,438194.03,4471508.96,ETRS89,40.39188807,-3.72824197,CALLE,OROYA,3,28019,"C/V C/ ALGORTA, EN JARDIN",20003215,2017/01/20 00:00:00,FUE_11_0128,FUE25,ZV,PERSONAS,MU-37A,"CALLE OROYA, 3",438194.03,4471508.96,-3.7282419773709443,40.39188794573101
3530650,Fuentes de beber,083,PEÃAGRANDE,08,FUENCARRAL-EL PARDO,OPERATIVO,438406.713,4480606.82,ETRS89,40.47386101,-3.72661785,CALLE,JOAQUIN LORENZO,36,28035,EN EL PARQUE DE ENFRENTE,11044479,,FUE_08_0150,FUE25,ZV,PERSONAS,MU-37A,"CALLE JOAQUIN LORENZO, 36",438406.713,4480606.82,-3.726617856363566,40.47386087868024
3530868,Fuentes de beber,016,SOL,01,CENTRO,OPERATIVO,439879.02,4474144.04,ETRS89,40.41574947,-3.70863858,CALLE,CIUDAD RODRIGO,6,28012,cv TravesÃ­a de Bringas,11007722,2017/06/22 00:00:00,FUE_01_0044,FUE25,VP,PERSONAS,MU-37E,"CALLE CIUDAD RODRIGO, 6",439879.02,4474144.04,-3.708638582289454,40.41574934073223
3531364,Fuentes de beber,084,PILAR,08,FUENCARRAL-EL PARDO,OPERATIVO,440030.6,4480481.6,ETRS89,40.47285182,-3.70745037,CALLE,RIBADAVIA,45,28029,CALLE RIBADAVIA 27,31041111,2017/07/21 00:00:00,FUE_08_0062,FUE25,ZV,PERSONAS,MU-37A,"CALLE RIBADAVIA, 45",440030.6,4480481.6,-3.707450378259229,40.47285168858792
3531365,Fuentes de beber,087,MIRASIERRA,08,FUENCARRAL-EL PARDO,OPERATIVO,438842.224,4483134.84,ETRS89,40.49666643,-3.7217244,CALLE,MARIA DE MAEZTU,148,28049,,31049966,,FUE_08_0147,FUE25,ZV,PERSONAS,EGEA,"CALLE MARIA DE MAEZTU, 148",438842.224,4483134.84,-3.7217244049099314,40.49666629755651
3531367,Fuentes de beber,087,MIRASIERRA,08,FUENCARRAL-EL PARDO,OPERATIVO,438722.367,4482907.29,ETRS89,40.49460774,-3.72311672,CALLE,MARIA DE MAEZTU,120,28049,JUNTO A JUEGOS MAYORES,31050035,,FUE_08_0148,FUE25,ZV,PERSONAS,EGEA,"CALLE MARIA DE MAEZTU, 120",438722.367,4482907.29,-3.7231167255627646,40.49460761530337
3531372,Fuentes de beber,087,MIRASIERRA,08,FUENCARRAL-EL PARDO,OPERATIVO,438584.784,4482766.8,ETRS89,40.493332,-3.72472655,CALLE,SENDA DEL INFANTE,54,28049,C/V CALLE SENDA DEL INFANTE,31037710,,FUE_08_0149,FUE25,ZV,PERSONAS,EGEA,"CALLE SENDA DEL INFANTE, 54",438584.784,4482766.8,-3.7247265559884917,40.493331868409456
3531374,Fuentes de beber,086,VALVERDE,08,FUENCARRAL-EL PARDO,OPERATIVO,442339.163,4484287.762,ETRS89,40.50730272,-3.68056474,CARRETERA,FUENCARRAL A HORTALEZA,7,28050,C/V CALLE DEL CASTILLO DE CANDANCHÃ,31070899,,FUE_08_0151,FUE25,ZV,PERSONAS,EGEA,"CARRETERA FUENCARRAL A HORTALEZA, 7",442339.163,4484287.762,-3.6805647488995286,40.507302595453304
3531377,Fuentes de beber,084,PILAR,08,FUENCARRAL-EL PARDO,OPERATIVO,440043.598,4480524.8,ETRS89,40.47324192,-3.70730113,AVENIDA,EL FERROL,35,28029,CALLE RIBADAVIA 45,11046306,,FUE_08_0152,FUE25,ZV,PERSONAS,MU-37A,"AVENIDA EL FERROL, 35",440043.598,4480524.8,-3.7073011372677676,40.473241788814576
3531398,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,439459.51,4478045.57,ETRS89,40.4508657,-3.71395457,PASEO,JUAN XXIII,21,28040,,31014661,2018/03/07 00:00:00,FUE_09_0120,FUE25,ZV,PERSONAS,MU-37A,"PASEO JUAN XXIII, 21",439459.51,4478045.57,-3.7139545736404744,40.45086557352172
3558557,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448618.646,4482199.06,ETRS89,40.48889931,-3.60628344,CALLE,ESTANISLAO PEREZ PITA,70,28055,C/V C/ GUSTAVO PÃREZ PUIG,31063044,,FUE_16_0173,FUE25,ZV,PERSONAS,MU-37A,"CALLE ESTANISLAO PEREZ PITA, 70",448618.646,4482199.06,-3.606283447363406,40.48889918394467
3565789,Fuentes de beber,032,ADELFAS,03,RETIRO,OPERATIVO,442951.19,4471915.44,ETRS89,40.39588928,-3.67222995,CALLE,CERRO NEGRO,12 C,28007,,31041013,,FUE_03_0046,FUE25,ZV,PERSONAS,MU-37A,"CALLE CERRO NEGRO, 12 C",442951.19,4471915.44,-3.6722299531540536,40.39588915253178
3565880,Fuentes de beber,092,ARGÃELLES,09,MONCLOA-ARAVACA,OPERATIVO,439045.75,4475290.37,ETRS89,40.4260155,-3.71856937,PASEO,PINTOR ROSALES,16,28008,cv Calle Rey Francisco,11052506,2017/08/11 00:00:00,FUE_09_0056,FUE25,VP,PERSONAS,MU-37A,"PASEO PINTOR ROSALES, 16",439045.75,4475290.37,-3.7185693774044477,40.42601536951333
3567461,Fuentes de beber,014,JUSTICIA,01,CENTRO,OPERATIVO,440629.77,4475283.34,ETRS89,40.42606672,-3.69989657,CALLE,BENEFICENCIA,8,28004,JARDINES DEL ARQUITECTO RIBERA JUNTO A PARQUE INFANTIL,11005217,2017/10/09 00:00:00,FUE_01_0045,FUE25,ZV,PERSONAS,FUENTE_ACCESIBLE,"CALLE BENEFICENCIA, 8",440629.77,4475283.34,-3.699896575180437,40.42606658783041
3568639,Fuentes de beber,025,DELICIAS,02,ARGANZUELA,OPERATIVO,441238.390,4471659.400,ETRS89,40.39346365,-3.69238758,CALLE,HIERRO,2,28045,"JUNTO FAROLA 2, EN PARQUE DEL GRANITO",31064800,2017/10/05 00:00:00,FUE_02_0053,FUE25,VP,PERSONAS,MU-37A,"CALLE HIERRO, 2",441238.39,4471659.4,-3.6923875871158125,40.393463521682264
3568640,Fuentes de beber,102,PUERTA DEL ANGEL,10,LATINA,OPERATIVO,438559.778,4473705.915,ETRS89,40.4117063,-3.72414484,CALLE,PABLO CASALS,2,28011,"ENTRE FAROLAS 2 Y 3, PROXIMO A PISTA DE FUTBOL",11060052,2017/10/16 00:00:00,FUE_10_0110,FUE25,VP,PERSONAS,MU-37B,"CALLE PABLO CASALS, 2",438559.778,4473705.915,-3.7241448475508228,40.41170617388787
3568641,Fuentes de beber,083,PEÃAGRANDE,08,FUENCARRAL-EL PARDO,OPERATIVO,439182.94,4481256.07,ETRS89,40.47976688,-3.71752362,CALLE,FERMIN CABALLERO,84,28035,CON VUELTA CALLE SANTIAGO DE COMPOSTELA,31010701,2017/10/02 00:00:00,FUE_08_0153,FUE25,ZV,PERSONAS,MU-37A,"CALLE FERMIN CABALLERO, 84",439182.94,4481256.07,-3.7175236315457556,40.479766751720966
3568799,Fuentes de beber,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445907.19,4475578.89,ETRS89,40.42908908,-3.63771174,CALLE,LUIS RUIZ,48,28017,EN TRAMO PEATONAL GREGORIO DONAS,31030631,2017/09/18 00:00:00,FUE_15_0121,FUE25,VP,PERSONAS,MU-S37A,"CALLE LUIS RUIZ, 48",445907.19,4475578.89,-3.637711746273307,40.429088947920114
